item_id,claim_id,cohort,regression_type,gold_label,gpt54_transition,gpt54mini_transition,consensus_A,rule_A,consensus_B,rule_B,consensus_C,rule_C,sd_confidence_A,sd_confidence_C,nli_disagrees,nli2_disagrees,weakly_warranted,cosine_sim,evidence_set_size,n_evidence_pages,claim_len_words,evidence_len_words,resolver_outcome_A,disagreement_type_A,resolver_outcome_B,disagreement_type_B,resolver_outcome_C,disagreement_type_C,resolved_by_titles,resolved_only_by_structure,still_ambiguous_after_C,reversed_after_titles,reversed_after_structure,silver_taxonomy
SA-000701,223272,resistant,,Refuted,correct_to_correct,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,8.908422980528035,11.128342194594845,False,False,False,0.39803779125213623,1,1,14,67,Ambiguous,representation_sensitive,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000702,107308,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,6.8,6.800000000000001,False,False,False,0.4380466341972351,1,1,9,39,Ambiguous,representation_sensitive,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000703,159689,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,0.0,0.8,False,False,False,0.6587574481964111,1,1,4,17,,,,,,,False,False,False,False,False,silver_unresolved
SA-000704,108753,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,8.593020423576334,8.818163074019441,False,False,False,0.5721852779388428,1,1,4,24,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000705,107856,resistant,,Supported,wrong_to_wrong,wrong_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,7.756287771866127,7.547184905645283,True,True,True,0.474496990442276,2,2,8,55,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000706,165865,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,1.4966629547095764,0.9797958971132711,False,True,False,0.8742163181304932,1,1,8,19,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000707,97534,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,0.4,1.0954451150103321,False,False,False,0.8361088633537292,1,1,10,27,,,,,,,False,False,False,False,False,silver_unresolved
SA-000708,160481,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Unresolved,unresolved,Unresolved,unresolved,Refuted,high_consensus,7.547184905645283,3.3466401061363023,True,True,True,0.6881784200668335,1,1,15,39,Ambiguous,partial_warrant,Refuted,judge_error,,,False,True,False,False,False,silver_structured_evidence_sensitive
SA-000709,222661,regression,gpt54_only,Supported,correct_to_wrong,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.16619037896906,1.4696938456699067,True,True,True,0.7150516510009766,1,1,9,36,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000710,106369,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,6.764613810115105,7.95989949685296,True,True,True,0.7431960105895996,1,1,10,13,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000711,50258,rescue,,Refuted,correct_to_correct,wrong_to_correct,Ambiguous,ambiguous_majority,Refuted,high_consensus,Refuted,high_consensus,12.86234815265082,3.5777087639996634,False,False,False,0.09438115358352661,1,1,9,28,Ambiguous,representation_sensitive,,,,,True,False,False,False,False,silver_structured_evidence_sensitive
SA-000712,173507,resistant,,Refuted,correct_to_correct,wrong_to_wrong,Unresolved,unresolved,Refuted,high_consensus,Unresolved,unresolved,13.937001112147476,13.876599006961325,True,True,True,0.6541584730148315,1,1,22,28,Refuted,judge_error,,,Refuted,judge_error,True,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000713,128843,resistant,,Supported,wrong_to_correct,wrong_to_wrong,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,1.019803902718557,0.8944271909999159,False,False,False,0.5961002111434937,1,1,7,16,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000714,102003,resistant,,Refuted,correct_to_correct,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,15.91979899370592,16.780941570722426,False,True,False,0.42646607756614685,1,1,11,38,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Unresolved,unresolved,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000715,140589,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,3.1999999999999997,4.749736834815167,False,True,False,0.8097990155220032,1,1,13,27,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000716,23961,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,1.4966629547095764,0.6324555320336759,True,True,True,0.6703466176986694,1,1,11,26,,,,,,,False,False,False,False,False,silver_unresolved
SA-000717,140462,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,0.4,1.0954451150103321,False,False,False,0.7722084522247314,1,1,5,18,,,,,,,False,False,False,False,False,silver_unresolved
SA-000718,86024,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,15.33101431738944,12.451505933018705,False,True,False,0.6276671886444092,1,1,8,33,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000719,142286,regression,mini_only,Supported,wrong_to_wrong,correct_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.5999999999999999,1.019803902718557,True,True,True,0.5412935018539429,1,1,10,25,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000720,189776,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,16.942254867637896,16.85704600456438,True,True,True,0.6966217756271362,1,1,14,38,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000721,92586,regression,gpt54_only,Supported,correct_to_wrong,correct_to_correct,Ambiguous,ambiguous_majority,Supported,high_consensus,Supported,high_consensus,6.881860213634101,3.794733192202055,True,True,True,0.5488574504852295,1,1,9,13,Ambiguous,representation_sensitive,,,,,True,False,False,False,False,silver_structured_evidence_sensitive
SA-000722,74479,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.8,0.8,False,False,False,0.33623185753822327,1,1,12,41,,,,,,,False,False,False,False,False,silver_unresolved
SA-000723,54383,regression,gpt54_only,Refuted,correct_to_wrong,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,3.6660605559646724,2.7129319932501073,False,False,False,0.5319438576698303,1,1,9,21,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000724,165127,robust,,Refuted,correct_to_correct,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,13.588230201170424,13.2664991614216,False,False,False,0.47480088472366333,1,1,11,25,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Unresolved,unresolved,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000725,92344,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.4898979485566356,0.8,False,False,False,0.7921590805053711,1,1,7,26,,,,,,,False,False,False,False,False,silver_unresolved
SA-000726,194342,rescue,,Supported,wrong_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,0.4898979485566356,0.9797958971132711,False,False,False,0.8889056444168091,1,1,10,27,,,,,,,False,False,False,False,False,silver_unresolved
SA-000727,66540,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.6324555320336759,1.16619037896906,True,True,True,0.6180261373519897,1,1,9,30,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000728,167970,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.2649110640673518,1.4966629547095764,True,True,True,0.4918363094329834,1,1,11,50,,,,,,,False,False,False,False,False,silver_unresolved
SA-000729,80417,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,1.3564659966250536,4.019950248448357,True,True,True,0.6148115992546082,1,1,9,22,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000730,42173,regression,both,Supported,correct_to_wrong,correct_to_wrong,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,2.0396078054371136,1.4696938456699067,True,True,True,0.7183650732040405,1,1,6,29,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000731,163959,rescue,,Supported,wrong_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,0.8,0.8,False,False,False,0.6998417377471924,1,1,6,19,,,,,,,False,False,False,False,False,silver_unresolved
SA-000732,164057,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,0.7483314773547882,1.8973665961010275,False,False,False,0.9405336380004883,1,1,16,28,,,,,,,False,False,False,False,False,silver_unresolved
SA-000733,224136,rescue,,Refuted,correct_to_correct,wrong_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,4.223742416388576,3.0066592756745814,True,True,True,0.725796639919281,1,1,15,61,,,,,,,False,False,False,False,False,silver_unresolved
SA-000734,222765,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.0,0.8,False,False,False,0.4932129383087158,1,1,11,21,,,,,,,False,False,False,False,False,silver_unresolved
SA-000735,73752,rescue,,Refuted,wrong_to_correct,wrong_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.4,0.8944271909999159,False,False,False,0.8684543371200562,1,1,8,22,,,,,,,False,False,False,False,False,silver_unresolved
SA-000736,28912,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,0.4,0.6324555320336759,False,False,False,0.868942379951477,1,1,8,28,,,,,,,False,False,False,False,False,silver_unresolved
SA-000737,81761,rescue,,Supported,correct_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,2.1540659228538015,2.9664793948382653,True,True,True,0.6146824359893799,1,1,11,30,,,,,,,False,False,False,False,False,silver_unresolved
SA-000738,51757,regression,both,Supported,correct_to_wrong,correct_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.4,0.8,True,True,True,0.7768123149871826,1,1,7,23,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000739,141282,resistant,,Supported,correct_to_correct,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Supported,high_consensus,10.684568311354464,9.715966241192895,False,True,False,0.32286161184310913,1,1,6,38,Ambiguous,representation_sensitive,Ambiguous,representation_sensitive,,,False,True,False,False,False,silver_structured_evidence_sensitive
SA-000740,18397,rescue,,Supported,correct_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,1.6,1.3564659966250536,False,False,False,0.6362044811248779,1,1,4,13,,,,,,,False,False,False,False,False,silver_unresolved
SA-000741,10328,regression,mini_only,Refuted,correct_to_correct,correct_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,17.681628884240276,18.391302292116237,True,True,True,0.5232092142105103,1,1,8,28,Ambiguous,partial_warrant,Refuted,judge_error,Refuted,judge_error,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000742,147056,rescue,,Refuted,correct_to_correct,wrong_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.4898979485566356,0.7483314773547882,True,True,True,0.6579231023788452,1,1,10,23,,,,,,,False,False,False,False,False,silver_unresolved
SA-000743,27503,rescue,,Supported,correct_to_correct,wrong_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,8.565045242145542,9.042123644365853,False,False,False,0.5190460681915283,1,1,5,14,Ambiguous,representation_sensitive,Ambiguous,partial_warrant,Unresolved,unresolved,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000744,44732,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Unresolved,unresolved,10.781465577554844,15.12613632095123,False,True,False,0.5334188938140869,1,1,6,20,Ambiguous,representation_sensitive,Ambiguous,semantic_conflict,Refuted,judge_error,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000745,115128,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.6324555320336759,0.8,False,False,False,0.5784768462181091,1,1,14,27,,,,,,,False,False,False,False,False,silver_unresolved
SA-000746,206038,resistant,,Supported,wrong_to_wrong,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Supported,high_consensus,8.475848040166836,10.307278981380101,False,False,False,0.5993151068687439,1,1,6,20,Ambiguous,partial_warrant,Ambiguous,partial_warrant,,,False,True,False,False,False,silver_structured_evidence_sensitive
SA-000747,162041,rescue,,Refuted,correct_to_correct,wrong_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.4,0.8,False,False,False,0.7209152579307556,1,1,7,22,,,,,,,False,False,False,False,False,silver_unresolved
SA-000748,68022,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,0.4898979485566356,0.7483314773547882,True,True,True,0.6975753307342529,1,1,7,40,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000749,182269,rescue,,Supported,wrong_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,1.2649110640673518,1.5999999999999999,False,False,False,0.8243365287780762,1,1,8,23,,,,,,,False,False,False,False,False,silver_unresolved
SA-000750,193883,regression,gpt54_only,Refuted,correct_to_wrong,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.5999999999999999,3.4409301068170506,True,True,True,0.7521278858184814,1,1,6,23,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000751,194183,rescue,,Refuted,correct_to_correct,wrong_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,2.2271057451320084,0.9797958971132711,False,False,False,0.6807656288146973,1,1,11,33,,,,,,,False,False,False,False,False,silver_unresolved
SA-000752,204572,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Supported,high_consensus,Supported,high_consensus,10.639548862616309,3.4409301068170506,True,True,True,0.8692194223403931,1,1,12,21,Ambiguous,partial_warrant,,,,,True,False,False,False,False,silver_structured_evidence_sensitive
SA-000753,16250,rescue,,Supported,wrong_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,2.33238075793812,1.019803902718557,True,True,True,0.6146591901779175,1,1,12,30,,,,,,,False,False,False,False,False,silver_unresolved
